interaction_id,ticket_id,interaction_timestamp,author_type,author_id,author_name,message,interaction_type,channel,attachments
INT00001284,TKT000247,2025-10-31 03:51:54,CUSTOMER,CUST00221,Sra. Laís Castro,Fiz uma venda de R$ 1776.78 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,COMMENT,CHAT,
INT00001285,TKT000247,2025-10-31 19:13:54,AGENT,AGENT022,Yasmin Cardoso,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,CHAT,
INT00001286,TKT000247,2025-11-01 16:52:43,CUSTOMER,CUST00221,Sra. Laís Castro,Entendi. Vou aguardar o retorno então.,COMMENT,CHAT,
INT00001287,TKT000247,2025-11-01 17:44:36,AGENT,AGENT022,Yasmin Cardoso,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,CHAT,
INT00001288,TKT000247,2025-11-02 04:04:51,CUSTOMER,CUST00221,Sra. Laís Castro,Pode cancelar. Já resolvi de outra forma.,COMMENT,CHAT,
INT00001289,TKT000247,2025-11-05 08:12:18,AGENT,AGENT022,Yasmin Cardoso,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,CHAT,
INT00001290,TKT000248,2025-12-31 05:23:54,CUSTOMER,CUST00091,Bruno da Cunha,O sistema está fora do ar desde as X900h e estou perdendo vendas. Preciso de solução urgente!,COMMENT,EMAIL,
INT00001291,TKT000248,2026-01-01 03:45:22,AGENT,AGENT025,Bruno Cunha,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,EMAIL,
INT00001292,TKT000248,2026-01-01 07:13:35,CUSTOMER,CUST00091,Bruno da Cunha,Obrigado pelo retorno. Vou aguardar a solução.,COMMENT,EMAIL,
INT00001293,TKT000248,2026-01-02 03:19:20,AGENT,AGENT025,Bruno Cunha,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,EMAIL,
INT00001294,TKT000248,2026-01-02 20:02:18,CUSTOMER,CUST00091,Bruno da Cunha,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,EMAIL,
INT00001295,TKT000248,2026-01-02 23:38:57,AGENT,AGENT025,Bruno Cunha,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,EMAIL,
INT00001296,TKT000248,2026-01-03 21:44:12,CUSTOMER,CUST00091,Bruno da Cunha,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,EMAIL,
INT00001297,TKT000249,2025-10-03 20:36:54,CUSTOMER,CUST00298,Miguel Vieira,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,COMMENT,CHAT,
INT00001298,TKT000249,2025-10-04 00:06:36,AGENT,AGENT015,Olivia Carvalho,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,CHAT,
INT00001299,TKT000249,2025-10-04 06:17:01,CUSTOMER,CUST00298,Miguel Vieira,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,CHAT,
INT00001300,TKT000249,2025-10-04 09:34:51,AGENT,AGENT015,Olivia Carvalho,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,CHAT,
INT00001301,TKT000249,2025-10-05 21:56:42,AGENT,AGENT015,Olivia Carvalho,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,CHAT,
INT00001302,TKT000250,2025-09-29 03:42:54,CUSTOMER,CUST00156,Gustavo Araújo,Estou esperando há 74 minutos para ser atendido. Isso é inaceitável!,COMMENT,CHAT,
INT00001303,TKT000250,2025-09-29 18:31:14,AGENT,AGENT020,Vinicius Rocha,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,CHAT,
INT00001304,TKT000250,2025-09-30 18:22:58,CUSTOMER,CUST00156,Gustavo Araújo,Obrigado pelo retorno. Vou aguardar a solução.,COMMENT,CHAT,
INT00001305,TKT000250,2025-09-30 20:36:58,AGENT,AGENT020,Vinicius Rocha,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,CHAT,
INT00001306,TKT000250,2025-10-01 19:26:21,CUSTOMER,CUST00156,Gustavo Araújo,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,CHAT,
INT00001307,TKT000250,2025-10-02 10:45:49,AGENT,AGENT020,Vinicius Rocha,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,CHAT,
INT00001308,TKT000250,2025-10-01 23:54:54,AGENT,AGENT020,Vinicius Rocha,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,CHAT,
INT00001309,TKT000251,2025-11-18 06:20:54,CUSTOMER,CUST00001,Srta. Isabela Castro,A leitora de cartão não está funcionando. Tentei limpar mas continua com problema.,COMMENT,CHAT,
INT00001310,TKT000251,2025-11-19 00:39:12,AGENT,AGENT014,Nicolas Ribeiro,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,CHAT,
INT00001311,TKT000251,2025-11-19 18:23:21,CUSTOMER,CUST00001,Srta. Isabela Castro,Excelente atendimento! Problema resolvido.,COMMENT,CHAT,
INT00001312,TKT000251,2025-11-20 16:25:23,AGENT,AGENT014,Nicolas Ribeiro,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,CHAT,
INT00001313,TKT000252,2025-12-09 20:16:54,CUSTOMER,CUST00223,Dr. Paulo Sousa,Gostaria de cancelar meu contrato. Estou fechando a loja/mudando de adquirente.,COMMENT,PHONE,
INT00001314,TKT000252,2025-12-10 00:21:34,AGENT,AGENT012,Lucas Barbosa,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,PHONE,
INT00001315,TKT000253,2026-01-07 01:45:54,CUSTOMER,CUST00009,Rafael Carvalho,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMENT,WHATSAPP,
INT00001316,TKT000253,2026-01-07 16:12:05,AGENT,AGENT005,Elena Rodrigues,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,WHATSAPP,
INT00001317,TKT000253,2026-01-08 01:37:00,CUSTOMER,CUST00009,Rafael Carvalho,Entendi. Vou aguardar o retorno então.,COMMENT,WHATSAPP,
INT00001318,TKT000253,2026-01-08 06:16:11,AGENT,AGENT005,Elena Rodrigues,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,WHATSAPP,
INT00001319,TKT000253,2026-01-08 13:20:00,CUSTOMER,CUST00009,Rafael Carvalho,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,WHATSAPP,
INT00001320,TKT000253,2026-01-08 19:17:29,AGENT,AGENT005,Elena Rodrigues,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,WHATSAPP,
INT00001321,TKT000253,2026-01-12 17:15:54,AGENT,AGENT005,Elena Rodrigues,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,WHATSAPP,
INT00001322,TKT000254,2025-12-24 10:16:54,CUSTOMER,CUST00231,Enzo Monteiro,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMENT,PORTAL,
INT00001323,TKT000254,2025-12-24 11:54:59,AGENT,AGENT024,Amanda Pinto,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,PORTAL,
INT00001324,TKT000254,2025-12-25 09:30:10,CUSTOMER,CUST00231,Enzo Monteiro,Excelente atendimento! Problema resolvido.,COMMENT,PORTAL,
INT00001325,TKT000254,2025-12-25 21:56:46,AGENT,AGENT024,Amanda Pinto,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,PORTAL,
INT00001326,TKT000255,2025-12-07 19:04:54,CUSTOMER,CUST00020,Ryan Cunha,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",COMMENT,WHATSAPP,
INT00001327,TKT000255,2025-12-08 03:10:02,AGENT,AGENT003,Beatriz Santos,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,WHATSAPP,
INT00001328,TKT000255,2025-12-08 21:27:50,CUSTOMER,CUST00020,Ryan Cunha,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,WHATSAPP,
INT00001329,TKT000255,2025-12-08 22:56:58,AGENT,AGENT003,Beatriz Santos,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,WHATSAPP,
INT00001330,TKT000256,2026-01-02 20:40:54,CUSTOMER,CUST00046,Maria Clara Borges,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,COMMENT,WHATSAPP,
INT00001331,TKT000256,2026-01-03 09:22:52,AGENT,AGENT021,Wagner Teixeira,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,WHATSAPP,
INT00001332,TKT000256,2026-01-04 06:33:05,CUSTOMER,CUST00046,Maria Clara Borges,Isso não resolve meu problema. Quero falar com um supervisor.,COMMENT,WHATSAPP,
INT00001333,TKT000256,2026-01-04 09:23:20,AGENT,AGENT021,Wagner Teixeira,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,WHATSAPP,
INT00001334,TKT000256,2026-01-04 13:46:49,CUSTOMER,CUST00046,Maria Clara Borges,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,WHATSAPP,
INT00001335,TKT000256,2026-01-08 10:51:42,AGENT,AGENT021,Wagner Teixeira,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,WHATSAPP,
INT00001336,TKT000257,2025-11-11 04:05:54,CUSTOMER,CUST00294,João Miguel da Mata,Fiz uma venda de R$ 1543.63 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,COMMENT,EMAIL,
INT00001337,TKT000257,2025-11-11 16:02:03,AGENT,AGENT020,Vinicius Rocha,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,EMAIL,
INT00001338,TKT000257,2025-11-12 13:20:23,CUSTOMER,CUST00294,João Miguel da Mata,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,EMAIL,
INT00001339,TKT000257,2025-11-13 11:54:40,AGENT,AGENT020,Vinicius Rocha,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,EMAIL,
INT00001340,TKT000258,2026-01-11 07:36:54,CUSTOMER,CUST00294,João Miguel da Mata,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,COMMENT,CHAT,
INT00001341,TKT000258,2026-01-12 01:49:17,AGENT,AGENT003,Beatriz Santos,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,CHAT,
INT00001342,TKT000258,2026-01-12 17:58:57,CUSTOMER,CUST00294,João Miguel da Mata,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,CHAT,
INT00001343,TKT000258,2026-01-12 20:44:17,AGENT,AGENT003,Beatriz Santos,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,CHAT,
INT00001344,TKT000258,2026-01-13 16:56:58,CUSTOMER,CUST00294,João Miguel da Mata,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,CHAT,
INT00001345,TKT000258,2026-01-13 18:05:32,AGENT,AGENT003,Beatriz Santos,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,CHAT,
INT00001346,TKT000259,2026-01-13 13:49:54,CUSTOMER,CUST00132,Alexia Sampaio,O pagamento via PIX não está processando. Cliente escaneou o QR Code mas o pagamento não foi aprovado.,COMMENT,CHAT,
INT00001347,TKT000259,2026-01-14 02:58:21,AGENT,AGENT022,Yasmin Cardoso,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,CHAT,
INT00001348,TKT000259,2026-01-14 03:37:45,CUSTOMER,CUST00132,Alexia Sampaio,Obrigado pelo retorno. Vou aguardar a solução.,COMMENT,CHAT,
INT00001349,TKT000259,2026-01-14 12:48:48,AGENT,AGENT022,Yasmin Cardoso,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,CHAT,
INT00001350,TKT000259,2026-01-15 11:26:45,CUSTOMER,CUST00132,Alexia Sampaio,Excelente atendimento! Problema resolvido.,COMMENT,CHAT,
INT00001351,TKT000259,2026-01-15 21:58:07,AGENT,AGENT022,Yasmin Cardoso,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,CHAT,
INT00001352,TKT000259,2026-01-16 04:16:18,AGENT,AGENT022,Yasmin Cardoso,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,CHAT,
INT00001353,TKT000260,2025-10-19 03:38:54,CUSTOMER,CUST00079,Ísis Montenegro,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMENT,EMAIL,
INT00001354,TKT000260,2025-10-19 07:06:48,AGENT,AGENT021,Wagner Teixeira,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,EMAIL,
INT00001355,TKT000260,2025-10-19 14:32:40,CUSTOMER,CUST00079,Ísis Montenegro,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,EMAIL,
INT00001356,TKT000260,2025-10-20 07:52:35,AGENT,AGENT021,Wagner Teixeira,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,EMAIL,
INT00001357,TKT000260,2025-10-20 18:49:12,CUSTOMER,CUST00079,Ísis Montenegro,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,EMAIL,
INT00001358,TKT000260,2025-10-21 06:54:41,AGENT,AGENT021,Wagner Teixeira,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,EMAIL,
INT00001359,TKT000261,2026-01-11 03:02:54,CUSTOMER,CUST00060,Ana Julia Rocha,Gostaria de cancelar meu contrato. Estou fechando a loja/mudando de adquirente.,COMMENT,WHATSAPP,
INT00001360,TKT000261,2026-01-11 06:45:48,AGENT,AGENT025,Bruno Cunha,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,WHATSAPP,
INT00001361,TKT000261,2026-01-12 00:27:25,CUSTOMER,CUST00060,Ana Julia Rocha,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,WHATSAPP,
INT00001362,TKT000261,2026-01-12 23:42:55,AGENT,AGENT025,Bruno Cunha,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,WHATSAPP,
INT00001363,TKT000261,2026-01-13 17:42:20,CUSTOMER,CUST00060,Ana Julia Rocha,Perfeito! Funcionou agora. Muito obrigado pelo suporte!,COMMENT,WHATSAPP,
INT00001364,TKT000261,2026-01-14 11:17:55,AGENT,AGENT025,Bruno Cunha,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,WHATSAPP,
INT00001365,TKT000261,2026-01-14 15:28:54,CUSTOMER,CUST00060,Ana Julia Rocha,Isso não resolve meu problema. Quero falar com um supervisor.,COMMENT,WHATSAPP,
INT00001366,TKT000261,2026-01-14 22:28:13,AGENT,AGENT025,Bruno Cunha,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,WHATSAPP,
INT00001367,TKT000262,2026-01-13 03:03:54,CUSTOMER,CUST00223,Dr. Paulo Sousa,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,COMMENT,WHATSAPP,
INT00001368,TKT000262,2026-01-13 21:49:32,AGENT,AGENT002,Carlos Oliveira,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,WHATSAPP,
INT00001369,TKT000262,2026-01-14 19:17:38,CUSTOMER,CUST00223,Dr. Paulo Sousa,Obrigado pelo retorno. Vou aguardar a solução.,COMMENT,WHATSAPP,
INT00001370,TKT000262,2026-01-15 05:58:42,AGENT,AGENT002,Carlos Oliveira,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,WHATSAPP,
INT00001371,TKT000262,2026-01-15 13:56:24,CUSTOMER,CUST00223,Dr. Paulo Sousa,Pode cancelar. Já resolvi de outra forma.,COMMENT,WHATSAPP,
INT00001372,TKT000262,2026-01-16 05:58:36,AGENT,AGENT002,Carlos Oliveira,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,WHATSAPP,
INT00001373,TKT000262,2026-01-17 04:46:57,CUSTOMER,CUST00223,Dr. Paulo Sousa,Obrigado pelo retorno. Vou aguardar a solução.,COMMENT,WHATSAPP,
INT00001374,TKT000263,2025-12-29 08:36:54,CUSTOMER,CUST00140,Raul Caldeira,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",COMMENT,PORTAL,
INT00001375,TKT000263,2025-12-29 12:19:53,AGENT,AGENT015,Olivia Carvalho,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,PORTAL,
INT00001376,TKT000263,2025-12-30 09:19:34,CUSTOMER,CUST00140,Raul Caldeira,Perfeito! Funcionou agora. Muito obrigado pelo suporte!,COMMENT,PORTAL,
INT00001377,TKT000264,2025-12-30 16:44:54,CUSTOMER,CUST00093,Ísis da Rocha,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,COMMENT,EMAIL,
INT00001378,TKT000264,2025-12-30 21:50:48,AGENT,AGENT004,Diego Costa,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,EMAIL,
INT00001379,TKT000264,2025-12-31 01:54:19,CUSTOMER,CUST00093,Ísis da Rocha,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,EMAIL,
INT00001380,TKT000264,2025-12-31 19:38:38,AGENT,AGENT004,Diego Costa,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,EMAIL,
INT00001381,TKT000264,2025-12-31 23:14:28,CUSTOMER,CUST00093,Ísis da Rocha,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,EMAIL,
INT00001382,TKT000264,2026-01-01 22:05:08,AGENT,AGENT004,Diego Costa,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,EMAIL,
INT00001383,TKT000264,2026-01-01 22:39:39,CUSTOMER,CUST00093,Ísis da Rocha,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,EMAIL,
INT00001384,TKT000264,2025-12-31 10:38:54,AGENT,AGENT004,Diego Costa,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,EMAIL,
INT00001385,TKT000265,2025-08-31 21:20:54,CUSTOMER,CUST00112,Luiz Miguel Sales,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,COMMENT,EMAIL,
INT00001386,TKT000265,2025-09-01 10:57:18,AGENT,AGENT020,Vinicius Rocha,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,EMAIL,
INT00001387,TKT000265,2025-09-02 04:08:23,CUSTOMER,CUST00112,Luiz Miguel Sales,Obrigado pelo retorno. Vou aguardar a solução.,COMMENT,EMAIL,
INT00001388,TKT000265,2025-09-02 14:28:00,AGENT,AGENT020,Vinicius Rocha,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,EMAIL,
INT00001389,TKT000265,2025-09-03 05:22:51,CUSTOMER,CUST00112,Luiz Miguel Sales,Excelente atendimento! Problema resolvido.,COMMENT,EMAIL,
INT00001390,TKT000265,2025-09-03 12:49:06,AGENT,AGENT020,Vinicius Rocha,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,EMAIL,
INT00001391,TKT000266,2025-11-28 14:47:54,CUSTOMER,CUST00240,André Farias,Gostaria de cancelar meu contrato. Estou fechando a loja/mudando de adquirente.,COMMENT,PHONE,
INT00001392,TKT000266,2025-11-29 06:17:04,AGENT,AGENT014,Nicolas Ribeiro,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,PHONE,
INT00001393,TKT000266,2025-11-29 19:15:01,CUSTOMER,CUST00240,André Farias,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,PHONE,
INT00001394,TKT000266,2025-12-04 22:37:06,AGENT,AGENT014,Nicolas Ribeiro,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,PHONE,
INT00001395,TKT000267,2025-12-24 07:24:54,CUSTOMER,CUST00032,Dr. Thales da Paz,Realizei vendas no dia 21/12/2025 no valor de R$ 2190.33 e o valor não foi creditado na minha conta.,COMMENT,PHONE,
INT00001396,TKT000267,2025-12-25 03:40:16,CUSTOMER,CUST00032,Dr. Thales da Paz,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,PHONE,
INT00001397,TKT000267,2025-12-25 19:52:07,CUSTOMER,CUST00032,Dr. Thales da Paz,Entendi. Vou aguardar o retorno então.,COMMENT,PHONE,
INT00001398,TKT000267,2025-12-26 15:05:32,CUSTOMER,CUST00032,Dr. Thales da Paz,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,PHONE,
INT00001399,TKT000268,2025-11-04 10:48:54,CUSTOMER,CUST00277,Luiz Henrique Cassiano,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,COMMENT,EMAIL,
INT00001400,TKT000268,2025-11-04 19:42:27,AGENT,AGENT009,Isabela Ferreira,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,EMAIL,
INT00001401,TKT000268,2025-11-05 03:08:59,CUSTOMER,CUST00277,Luiz Henrique Cassiano,Perfeito! Funcionou agora. Muito obrigado pelo suporte!,COMMENT,EMAIL,
INT00001402,TKT000268,2025-11-05 06:17:25,AGENT,AGENT009,Isabela Ferreira,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,EMAIL,
INT00001403,TKT000268,2025-11-05 16:39:03,CUSTOMER,CUST00277,Luiz Henrique Cassiano,Entendi. Vou aguardar o retorno então.,COMMENT,EMAIL,
INT00001404,TKT000268,2025-11-06 00:47:51,AGENT,AGENT009,Isabela Ferreira,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,EMAIL,
INT00001405,TKT000269,2026-01-13 02:18:54,CUSTOMER,CUST00229,Dra. Allana Caldeira,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,COMMENT,WHATSAPP,
INT00001406,TKT000269,2026-01-13 06:57:20,AGENT,AGENT022,Yasmin Cardoso,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,WHATSAPP,
INT00001407,TKT000270,2025-12-16 04:33:54,CUSTOMER,CUST00252,Levi da Cruz,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,COMMENT,EMAIL,
INT00001408,TKT000270,2025-12-16 07:43:59,AGENT,AGENT018,Samuel Dias,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,EMAIL,
INT00001409,TKT000270,2025-12-17 00:47:46,CUSTOMER,CUST00252,Levi da Cruz,Entendi. Vou aguardar o retorno então.,COMMENT,EMAIL,
INT00001410,TKT000270,2025-12-17 21:02:21,AGENT,AGENT018,Samuel Dias,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,EMAIL,
INT00001411,TKT000270,2025-12-18 11:39:50,CUSTOMER,CUST00252,Levi da Cruz,Perfeito! Funcionou agora. Muito obrigado pelo suporte!,COMMENT,EMAIL,
