interaction_id,ticket_id,interaction_timestamp,author_type,author_id,author_name,message,interaction_type,channel,attachments
INT00001527,TKT000294,2025-12-05 07:44:22,CUSTOMER,CUST00024,Phillip Bennett,"I am experiencing connection problems with the terminal. It shows ""Communication failure"" error every time I try to process a payment.",COMMENT,LIVE_CHAT,
INT00001528,TKT000294,2025-12-06 03:59:44,AGENT,AGENT006,Robert Taylor,I checked your registration and identified the inconsistency. I will correct it.,COMMENT,LIVE_CHAT,
INT00001529,TKT000294,2025-12-06 20:11:35,CUSTOMER,CUST00024,Phillip Bennett,Understood. I will wait for the response then.,COMMENT,LIVE_CHAT,
INT00001530,TKT000294,2025-12-07 15:25:00,AGENT,AGENT006,Robert Taylor,I sent the instructions by email. Please follow the step-by-step guide.,COMMENT,LIVE_CHAT,
INT00001531,TKT000295,2026-01-08 21:09:22,CUSTOMER,CUST00069,Bryan Cole,I would like information about changing plans. My sales volume has increased and I need better rates.,COMMENT,LIVE_CHAT,
INT00001532,TKT000295,2026-01-09 06:02:55,AGENT,AGENT016,Brian Jackson,The problem is related to your equipment. I will request a replacement.,COMMENT,LIVE_CHAT,
INT00001533,TKT000295,2026-01-09 13:29:27,CUSTOMER,CUST00069,Bryan Cole,Perfect! It worked now. Thank you very much for the support!,COMMENT,LIVE_CHAT,
INT00001534,TKT000295,2026-01-09 16:37:53,AGENT,AGENT016,Brian Jackson,I checked your registration and identified the inconsistency. I will correct it.,COMMENT,LIVE_CHAT,
INT00001535,TKT000295,2026-01-10 02:59:31,CUSTOMER,CUST00069,Bryan Cole,Understood. I will wait for the response then.,COMMENT,LIVE_CHAT,
INT00001536,TKT000295,2026-01-10 11:08:19,AGENT,AGENT016,Brian Jackson,I sent the instructions by email. Please follow the step-by-step guide.,COMMENT,LIVE_CHAT,
INT00001537,TKT000295,2026-01-08 22:42:58,AGENT,AGENT016,Brian Jackson,Ticket resolved and closed. Thank you!,STATUS_CHANGE,LIVE_CHAT,
INT00001538,TKT000296,2025-11-21 11:39:22,CUSTOMER,CUST00244,Kevin Alvarez,I need help configuring and processing mobile payments on the terminal.,COMMENT,PORTAL,
INT00001539,TKT000296,2025-11-21 16:17:48,AGENT,AGENT008,Christopher Lee,This request needs to be approved by the manager. Please wait for a response within 24 hours.,COMMENT,PORTAL,
INT00001540,TKT000297,2025-12-02 08:26:22,CUSTOMER,CUST00046,Christopher Dixon,I would like information about changing plans. My sales volume has increased and I need better rates.,COMMENT,PORTAL,
INT00001541,TKT000297,2025-12-02 11:36:27,CUSTOMER,CUST00046,Christopher Dixon,How long will it take? I am losing sales!,COMMENT,PORTAL,
INT00001542,TKT000297,2025-12-03 04:40:14,CUSTOMER,CUST00046,Christopher Dixon,Understood. I will wait for the response then.,COMMENT,PORTAL,
INT00001543,TKT000297,2025-12-04 00:54:49,CUSTOMER,CUST00046,Christopher Dixon,Understood. I will wait for the response then.,COMMENT,PORTAL,
INT00001544,TKT000297,2025-12-04 15:32:18,CUSTOMER,CUST00046,Christopher Dixon,Perfect! It worked now. Thank you very much for the support!,COMMENT,PORTAL,
INT00001545,TKT000297,2025-12-04 16:43:08,CUSTOMER,CUST00046,Christopher Dixon,I cannot follow these instructions. Can you do it remotely?,COMMENT,PORTAL,
INT00001546,TKT000297,2025-12-05 05:08:42,CUSTOMER,CUST00046,Christopher Dixon,How long will it take? I am losing sales!,COMMENT,PORTAL,
INT00001547,TKT000298,2025-12-13 02:59:22,CUSTOMER,CUST00277,Sandra Cole,I need help configuring and processing mobile payments on the terminal.,COMMENT,LIVE_CHAT,
INT00001548,TKT000298,2025-12-13 16:42:08,AGENT,AGENT007,Amanda White,This request needs to be approved by the manager. Please wait for a response within 24 hours.,COMMENT,LIVE_CHAT,
INT00001549,TKT000298,2025-12-18 16:55:10,AGENT,AGENT007,Amanda White,Ticket resolved and closed. Thank you!,STATUS_CHANGE,LIVE_CHAT,
INT00001550,TKT000299,2026-01-11 06:30:22,CUSTOMER,CUST00023,Desiree Tyler,A chargeback of $2229.89 was made to my account without authorization. I need to understand the reason and reverse it.,COMMENT,EMAIL,
INT00001551,TKT000299,2026-01-11 22:52:06,AGENT,AGENT025,Melissa King,I sent the instructions by email. Please follow the step-by-step guide.,COMMENT,EMAIL,
INT00001552,TKT000299,2026-01-12 08:33:56,CUSTOMER,CUST00023,Desiree Tyler,Understood. I will wait for the response then.,COMMENT,EMAIL,
INT00001553,TKT000299,2026-01-12 19:03:28,AGENT,AGENT025,Melissa King,I checked your registration and identified the inconsistency. I will correct it.,COMMENT,EMAIL,
INT00001554,TKT000300,2025-12-15 14:44:22,CUSTOMER,CUST00015,Cody Williams,I have been waiting for 60 minutes to be served. This is unacceptable!,COMMENT,EMAIL,
INT00001555,TKT000300,2025-12-15 21:32:41,AGENT,AGENT011,Maria Lopez,I have applied the fix. Could you confirm if it is working now?,COMMENT,EMAIL,
INT00001556,TKT000300,2025-12-17 00:31:46,AGENT,AGENT011,Maria Lopez,Ticket resolved and closed. Thank you!,STATUS_CHANGE,EMAIL,
INT00001557,TKT000301,2025-10-12 04:51:22,CUSTOMER,CUST00212,Mr. Brandon Parker,A chargeback of $460.3 was made to my account without authorization. I need to understand the reason and reverse it.,COMMENT,PHONE,
INT00001558,TKT000301,2025-10-12 20:18:30,AGENT,AGENT014,Kevin Thomas,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,PHONE,
INT00001559,TKT000301,2025-10-13 04:03:30,CUSTOMER,CUST00212,Mr. Brandon Parker,How long will it take? I am losing sales!,COMMENT,PHONE,
INT00001560,TKT000301,2025-10-13 09:45:32,AGENT,AGENT014,Kevin Thomas,I was able to identify the problem. I will forward it to the technical team.,COMMENT,PHONE,
INT00001561,TKT000302,2025-12-02 09:36:22,CUSTOMER,CUST00100,Angela Moore,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,COMMENT,LIVE_CHAT,
INT00001562,TKT000302,2025-12-02 14:57:06,AGENT,AGENT002,Michael Chen,I understand your frustration. I will check this immediately for you.,COMMENT,LIVE_CHAT,
INT00001563,TKT000302,2025-12-03 13:43:37,CUSTOMER,CUST00100,Angela Moore,Excellent service! Problem solved.,COMMENT,LIVE_CHAT,
INT00001564,TKT000302,2025-12-04 04:34:46,AGENT,AGENT002,Michael Chen,I was able to identify the problem. I will forward it to the technical team.,COMMENT,LIVE_CHAT,
INT00001565,TKT000302,2025-12-04 19:17:46,CUSTOMER,CUST00100,Angela Moore,Thank you for the response. I will wait for the solution.,COMMENT,LIVE_CHAT,
INT00001566,TKT000302,2025-12-05 18:07:39,AGENT,AGENT002,Michael Chen,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,LIVE_CHAT,
INT00001567,TKT000303,2026-01-04 08:10:22,CUSTOMER,CUST00176,Christopher Fleming,Mobile payment is not processing. Customer scanned the QR code but the payment was not approved.,COMMENT,LIVE_CHAT,
INT00001568,TKT000303,2026-01-04 17:35:01,AGENT,AGENT020,Matthew Robinson,This request needs to be approved by the manager. Please wait for a response within 24 hours.,COMMENT,LIVE_CHAT,
INT00001569,TKT000303,2026-01-05 15:31:15,CUSTOMER,CUST00176,Christopher Fleming,You can cancel. I already solved it another way.,COMMENT,LIVE_CHAT,
INT00001570,TKT000303,2026-01-05 17:30:44,AGENT,AGENT020,Matthew Robinson,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,LIVE_CHAT,
INT00001571,TKT000303,2026-01-06 06:12:02,CUSTOMER,CUST00176,Christopher Fleming,This does not solve my problem. I want to speak with a supervisor.,COMMENT,LIVE_CHAT,
INT00001572,TKT000303,2026-01-06 19:17:03,AGENT,AGENT020,Matthew Robinson,I was able to identify the problem. I will forward it to the technical team.,COMMENT,LIVE_CHAT,
INT00001573,TKT000303,2026-01-07 15:28:51,CUSTOMER,CUST00176,Christopher Fleming,How long will it take? I am losing sales!,COMMENT,LIVE_CHAT,
INT00001574,TKT000303,2026-01-08 12:11:03,AGENT,AGENT020,Matthew Robinson,I have applied the fix. Could you confirm if it is working now?,COMMENT,LIVE_CHAT,
INT00001575,TKT000303,2026-01-08 09:30:46,AGENT,AGENT020,Matthew Robinson,Ticket resolved and closed. Thank you!,STATUS_CHANGE,LIVE_CHAT,
INT00001576,TKT000304,2025-12-06 03:31:22,CUSTOMER,CUST00111,Michael Dixon,The payment terminal model X900 is not powering on. I tried charging the battery but it still does not work.,COMMENT,LIVE_CHAT,
INT00001577,TKT000304,2025-12-06 22:51:10,AGENT,AGENT008,Christopher Lee,This request needs to be approved by the manager. Please wait for a response within 24 hours.,COMMENT,LIVE_CHAT,
INT00001578,TKT000304,2025-12-07 07:08:35,CUSTOMER,CUST00111,Michael Dixon,Perfect! It worked now. Thank you very much for the support!,COMMENT,LIVE_CHAT,
INT00001579,TKT000304,2025-12-07 20:38:15,AGENT,AGENT008,Christopher Lee,I have applied the fix. Could you confirm if it is working now?,COMMENT,LIVE_CHAT,
INT00001580,TKT000304,2025-12-08 10:50:34,AGENT,AGENT008,Christopher Lee,Ticket resolved and closed. Thank you!,STATUS_CHANGE,LIVE_CHAT,
INT00001581,TKT000305,2025-11-11 01:46:22,CUSTOMER,CUST00241,Matthew Davis,I would like information about changing plans. My sales volume has increased and I need better rates.,COMMENT,PORTAL,
INT00001582,TKT000305,2025-11-11 03:07:13,AGENT,AGENT023,Rachel Allen,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,PORTAL,
INT00001583,TKT000306,2025-09-01 13:26:22,CUSTOMER,CUST00209,Michelle Jacobs,I made sales on 08/30/2025 totaling $6652.58 and the amount was not credited to my account.,COMMENT,LIVE_CHAT,
INT00001584,TKT000306,2025-09-02 12:02:16,CUSTOMER,CUST00209,Michelle Jacobs,But it has been 3 days since I have had this problem! I need speed!,COMMENT,LIVE_CHAT,
INT00001585,TKT000306,2025-09-03 00:19:22,CUSTOMER,CUST00209,Michelle Jacobs,Understood. I will wait for the response then.,COMMENT,LIVE_CHAT,
INT00001586,TKT000306,2025-09-03 01:49:00,CUSTOMER,CUST00209,Michelle Jacobs,I cannot follow these instructions. Can you do it remotely?,COMMENT,LIVE_CHAT,
INT00001587,TKT000306,2025-09-03 09:24:04,CUSTOMER,CUST00209,Michelle Jacobs,Perfect! It worked now. Thank you very much for the support!,COMMENT,LIVE_CHAT,
INT00001588,TKT000306,2025-09-04 00:44:33,CUSTOMER,CUST00209,Michelle Jacobs,Perfect! It worked now. Thank you very much for the support!,COMMENT,LIVE_CHAT,
INT00001589,TKT000306,2025-09-04 02:02:11,CUSTOMER,CUST00209,Michelle Jacobs,But it has been 3 days since I have had this problem! I need speed!,COMMENT,LIVE_CHAT,
INT00001590,TKT000306,2025-09-04 21:38:30,CUSTOMER,CUST00209,Michelle Jacobs,How long will it take? I am losing sales!,COMMENT,LIVE_CHAT,
INT00001591,TKT000307,2025-08-09 02:59:22,CUSTOMER,CUST00013,Hailey Barajas,Mobile payment is not processing. Customer scanned the QR code but the payment was not approved.,COMMENT,PORTAL,
INT00001592,TKT000307,2025-08-09 12:54:25,AGENT,AGENT012,James Wilson,I checked your registration and identified the inconsistency. I will correct it.,COMMENT,PORTAL,
INT00001593,TKT000307,2025-08-10 09:39:49,CUSTOMER,CUST00013,Hailey Barajas,But it has been 3 days since I have had this problem! I need speed!,COMMENT,PORTAL,
INT00001594,TKT000307,2025-08-10 11:54:00,AGENT,AGENT012,James Wilson,I sent the instructions by email. Please follow the step-by-step guide.,COMMENT,PORTAL,
INT00001595,TKT000307,2025-08-10 12:52:25,CUSTOMER,CUST00013,Hailey Barajas,You can cancel. I already solved it another way.,COMMENT,PORTAL,
INT00001596,TKT000307,2025-08-11 03:35:17,AGENT,AGENT012,James Wilson,I was able to identify the problem. I will forward it to the technical team.,COMMENT,PORTAL,
INT00001597,TKT000307,2025-08-11 06:20:01,CUSTOMER,CUST00013,Hailey Barajas,Excellent service! Problem solved.,COMMENT,PORTAL,
INT00001598,TKT000307,2025-08-12 09:15:34,AGENT,AGENT012,James Wilson,Ticket resolved and closed. Thank you!,STATUS_CHANGE,PORTAL,
INT00001599,TKT000308,2025-11-18 22:14:22,CUSTOMER,CUST00139,Chad Moore,The system has been down since 11am and I am losing sales. I need an urgent solution!,COMMENT,EMAIL,
INT00001600,TKT000308,2025-11-19 07:55:51,AGENT,AGENT011,Maria Lopez,Your request has been completed successfully. Is there anything else I can help you with?,COMMENT,EMAIL,
INT00001601,TKT000308,2025-11-20 04:37:28,CUSTOMER,CUST00139,Chad Moore,This does not solve my problem. I want to speak with a supervisor.,COMMENT,EMAIL,
INT00001602,TKT000308,2025-11-20 15:06:56,AGENT,AGENT011,Maria Lopez,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,EMAIL,
INT00001603,TKT000308,2025-11-20 22:42:58,CUSTOMER,CUST00139,Chad Moore,Understood. I will wait for the response then.,COMMENT,EMAIL,
INT00001604,TKT000308,2025-11-21 03:58:43,AGENT,AGENT011,Maria Lopez,I checked your registration and identified the inconsistency. I will correct it.,COMMENT,EMAIL,
INT00001605,TKT000308,2025-11-22 03:15:23,CUSTOMER,CUST00139,Chad Moore,Excellent service! Problem solved.,COMMENT,EMAIL,
INT00001606,TKT000308,2025-11-22 14:50:03,AGENT,AGENT011,Maria Lopez,I checked your registration and identified the inconsistency. I will correct it.,COMMENT,EMAIL,
INT00001607,TKT000308,2025-11-25 10:53:22,AGENT,AGENT011,Maria Lopez,Ticket resolved and closed. Thank you!,STATUS_CHANGE,EMAIL,
INT00001608,TKT000309,2025-12-26 12:07:22,CUSTOMER,CUST00021,Joseph Dean,I am very dissatisfied with the service. I have opened 2 tickets and no one has solved my problem.,COMMENT,PORTAL,
INT00001609,TKT000309,2025-12-26 14:48:35,AGENT,AGENT005,Jennifer Martinez,I sent the instructions by email. Please follow the step-by-step guide.,COMMENT,PORTAL,
INT00001610,TKT000309,2025-12-27 04:29:35,CUSTOMER,CUST00021,Joseph Dean,Understood. I will wait for the response then.,COMMENT,PORTAL,
INT00001611,TKT000309,2025-12-27 11:40:37,AGENT,AGENT005,Jennifer Martinez,I have processed the requested refund. The amount will be credited within 2 business days.,COMMENT,PORTAL,
INT00001612,TKT000309,2025-12-28 00:04:55,CUSTOMER,CUST00021,Joseph Dean,How long will it take? I am losing sales!,COMMENT,PORTAL,
INT00001613,TKT000310,2025-12-30 09:16:22,CUSTOMER,CUST00116,Mark Beard,I need help configuring and processing mobile payments on the terminal.,COMMENT,LIVE_CHAT,
INT00001614,TKT000310,2025-12-31 09:06:42,AGENT,AGENT012,James Wilson,I sent the instructions by email. Please follow the step-by-step guide.,COMMENT,LIVE_CHAT,
INT00001615,TKT000311,2025-10-05 03:09:22,CUSTOMER,CUST00273,Deborah Alexander,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,COMMENT,EMAIL,
INT00001616,TKT000311,2025-10-05 21:34:46,AGENT,AGENT003,Emily Rodriguez,I understand your frustration. I will check this immediately for you.,COMMENT,EMAIL,
INT00001617,TKT000311,2025-10-06 08:42:28,CUSTOMER,CUST00273,Deborah Alexander,Excellent service! Problem solved.,COMMENT,EMAIL,
INT00001618,TKT000311,2025-10-07 08:07:29,AGENT,AGENT003,Emily Rodriguez,I sent the instructions by email. Please follow the step-by-step guide.,COMMENT,EMAIL,
INT00001619,TKT000311,2025-10-11 09:02:46,AGENT,AGENT003,Emily Rodriguez,Ticket resolved and closed. Thank you!,STATUS_CHANGE,EMAIL,
INT00001620,TKT000312,2025-12-14 11:15:22,CUSTOMER,CUST00076,Timothy Pope,I need help configuring and processing mobile payments on the terminal.,COMMENT,LIVE_CHAT,
INT00001621,TKT000312,2025-12-14 17:12:38,CUSTOMER,CUST00076,Timothy Pope,This does not solve my problem. I want to speak with a supervisor.,COMMENT,LIVE_CHAT,
INT00001622,TKT000312,2025-12-15 04:54:56,CUSTOMER,CUST00076,Timothy Pope,But it has been 3 days since I have had this problem! I need speed!,COMMENT,LIVE_CHAT,
INT00001623,TKT000312,2025-12-15 20:31:19,CUSTOMER,CUST00076,Timothy Pope,This does not solve my problem. I want to speak with a supervisor.,COMMENT,LIVE_CHAT,
INT00001624,TKT000312,2025-12-16 00:24:02,CUSTOMER,CUST00076,Timothy Pope,But it has been 3 days since I have had this problem! I need speed!,COMMENT,LIVE_CHAT,
INT00001625,TKT000312,2025-12-16 03:08:32,CUSTOMER,CUST00076,Timothy Pope,"Ok, I tested it and it still has the same error. What should I do?",COMMENT,LIVE_CHAT,
INT00001626,TKT000312,2025-12-16 08:31:22,CUSTOMER,CUST00076,Timothy Pope,Understood. I will wait for the response then.,COMMENT,LIVE_CHAT,
INT00001627,TKT000312,2025-12-16 22:58:04,CUSTOMER,CUST00076,Timothy Pope,But it has been 3 days since I have had this problem! I need speed!,COMMENT,LIVE_CHAT,
INT00001628,TKT000313,2025-12-31 15:47:22,CUSTOMER,CUST00011,Roger Vargas,The card reader is not working. I tried cleaning it but the problem persists.,COMMENT,PORTAL,
INT00001629,TKT000313,2026-01-01 01:45:52,AGENT,AGENT017,Nicole Harris,The problem is related to your equipment. I will request a replacement.,COMMENT,PORTAL,
INT00001630,TKT000313,2026-01-01 14:33:52,CUSTOMER,CUST00011,Roger Vargas,Excellent service! Problem solved.,COMMENT,PORTAL,
INT00001631,TKT000313,2026-01-03 00:32:58,AGENT,AGENT017,Nicole Harris,Ticket resolved and closed. Thank you!,STATUS_CHANGE,PORTAL,
INT00001632,TKT000314,2025-12-19 08:12:22,CUSTOMER,CUST00281,Jennifer Hurley,Mobile payment is not processing. Customer scanned the QR code but the payment was not approved.,COMMENT,PHONE,
INT00001633,TKT000314,2025-12-19 14:10:05,AGENT,AGENT009,Jessica Brown,The problem is related to your equipment. I will request a replacement.,COMMENT,PHONE,
INT00001634,TKT000314,2025-12-19 20:35:26,CUSTOMER,CUST00281,Jennifer Hurley,I cannot follow these instructions. Can you do it remotely?,COMMENT,PHONE,
INT00001635,TKT000314,2025-12-20 14:29:34,AGENT,AGENT009,Jessica Brown,I was able to identify the problem. I will forward it to the technical team.,COMMENT,PHONE,
